,id,name,description,address,area,beds,baths,price,Price category,town,squareFeet,lotSize,type,yearBuilt,lastRenovated,dateListed,status,Appliances,Exterior Features,furnished,basement,fireplaceFeatures,heating,laundryFeatures,parkingFeatures,sewer,waterSource,listingAgent/name,listingAgent/phoneNumber,listingAgent/email,listingAgent/linkMlsId,listingAgency/name,listingAgency/phoneNumber,listingAgency/faxNumber,listingAgency/email,location/latitude,location/longitude
145,39615,"28 Hillbrook Lane, West Tisbury MA 02575","Located off of beautiful Indian Hill Road, this wonderful Family Estate, comprised of three separate properties, totaling over 20 acres, offers the ultimate in privacy. The driveway winds past weathered stone walls, mature trees and down gently sloped terrain to the various improvements that exists. The main 4-bedroom / 4.5-bath residence offers over 4,000 sq ft of living space on three levels with an attached garage. There is an open floor plan on the 1st floor with all rooms enjoying water views, across the open pastures and surrounding treescapes to the Elizabeth Islands. There is a 60’ swimming pool, a jacuzzi, pool house, one-bedroom guest cottage and tennis court, all complimenting the property. There is a fork in the driveway as well as a walking path, connecting the second property which offers a small pond and a beautifully restored 3-bedroom Cape, built in the 1700’s. This property also enjoys water views. The overall setting of these properties is magical and feels incredibly private. 
Cedar Tree Neck Preserve is within short walking distance and this property must be seen by anyone searching for a quintessential up-island property.","28 Hillbrook Lane, West Tisbury MA 02575",Lambert's Cove,7,7.5,8500000,5,West Tisbury,4985,21.05,Single Family Residence,1975,,2022-05-16T11:58:53.200Z,Active,Stove,"Deck, Garden, Patio, Porch, Private Pool, Tennis Court",Unfurnished,Partial finished basement,Yes,GFHW,,Yes,Septic Tank,Well,Gerrett Conover,508-627-1617,gcc@mvlandvest.com,21116,Landvest MV,508-627-3757,508-627-8617,info@landvest.com,41.425812,-70.689762
146,39699,"76 Boxberry Avenue, Vineyard Haven MA 02568","Nestled in a cul-de-sac on over 1/3 of an acre, this spacious ranch-style home offers privacy and is central to town. The driveway circles the home for convenience and additional parking. Located steps from the tennis courts that are private but open to public off season, this wonderful home offers 2240 square feet of living area on one level. The home features high ceilings and an open floor plan for entertaining and relaxation. Additional features include a solar panel system installed in 2016 and is wired for an external generator.  This home is a must see!","76 Boxberry Avenue, Vineyard Haven MA 02568",Central,4,2.5,1169000,5,Vineyard Haven,2240,0.3542,Single Family Residence,2000,,2022-06-06T10:25:04.887Z,Pending,,"Tennis Court, Deck",Unfurnished,Large unfinished basement with high ceilings offers endless possibilities.  Basement is same size as home since it is a ranch ( 2240 sq ft),,GFHW,,Driveway circles the home offering plenty of parking,Septic Tank,Town,Nancy Beckwith  774-563-5657,774-563-5657,nancy@anchorrealtymv.com,41784,Anchor Realty of Martha's Vineyard,508-696-7777,,lisa@anchorrealtymv.com,41.466353,-70.60855
147,40011,"112 County Road, Oak Bluffs MA 02557","12636 sqft corner lot cleared and ready for building. 4 bedroom septic design, town water. Neighboring lot 110 County Road also on the market.","112 County Road, Oak Bluffs MA 02557",Central,0,0,750000,5,Oak Bluffs,0,0.29,Unimproved Land,0,0,2022-08-19T14:40:33.207Z,Active,,,,,,,,,Septic Tank,Town,Roy Cutrer Jr,774-836-8545,roycutrer@hotmail.com,21080,Laer Realty Partners,844-687-5237,,,41.45252,-70.57502
148,40061,"2 Cedar Avenue, Oak Bluffs MA 02557",Oak Bluffs close to town center two houses on one lot. House 1.) Built in 1920 -3 bedroom Bungalow style home with porch and deck  2.) Built in 1985 a custom Contemporary home with a solar atrium running the length of the home.  This one bedroom home with Loft has room for expansion. The property has a 6 bedroom septic system in place. 2 additional bedrooms possible with proper permitting. Both homes have privacy from the other and plenty of parking.,"2 Cedar Avenue, Oak Bluffs MA 02557",Lagoon/Harbor,4,2,1049000,5,Oak Bluffs,1768,0.35,Single Family Residence,1920,2016,2022-08-29T19:14:38.590Z,Pending,Stove,"Porch, Public Beach, Deck",Unfurnished,unfinished basement with bulkhead entrance,,OFHW,,Ample parking,Septic Tank,Town,Lisa Lucier,508-274-0311,lisa@anchorrealtymv.com,21118,Anchor Realty of Martha's Vineyard,508-696-7777,,lisa@anchorrealtymv.com,41.46005,-70.56867
149,40088,"27 Pierce Lane, Edgartown MA 02539","Own a piece of island history with this exquisitely restored 1830’s house which was owned and built by Doctor John Pierce. Stand out on Pierce Lane! This desirable location is within walking distance to downtown Edgartown and sits on a .27 acre lot. The property features ample parking, a single-bay two car garage, beautiful pool with pool house and professionally landscaped yard with patio that overlooks Sheriff's Meadow. Three porches and a spacious sunroom add a nice touch to this home for the summer months and three fireplaces make it ideal for the winter.  As you walk through this stately historic house with 3,910 square feet of living space, you will find beautiful hardwood floors, generously sized rooms and a full, very clean brick basement with interior access. Tastefully designed throughout, from top to bottom this home has been preserved in the 1830’s time period with fine craftsmanship and attention to detail. Easy to show! This property is available to book for rental 2023 summer season. Please call to schedule. Virtual tour: https://vimeo.com/525761840/a0abe891d4","27 Pierce Lane, Edgartown MA 02539",Downtown,6,4.5,8250000,5,Edgartown,3910,0.2699,Single Family Residence,1839,,,Pending,Stove,"Deck, Garden, Patio, Porch, Screen Porch, Private Pool",Unfurnished,,3,GFHA,,Ample 5+,Twn,Town,Paul Pertile,508-221-8028,pjpforehand@aol.com,20916,Match Point Properties,508-627-7320,,,41.393162,-70.514849
150,40089,"119 Herring Creek Road, Edgartown MA 02539","Welcome to another epic Vineyard summer day. Wake up to the sounds of birds in the canopy of the trees, walk down to the Katama Airfield for a hearty breakfast and to watch the prop planes taxi in and out, then plan your day .... Bike into town for shopping and lunch (2 miles) or head to South Beach and surf the waves (3/4 mile), play volleyball in the very private yard with the kids, or read a book in the secluded shade - so many options.
This extremely desirable Katama location is ready to take shape. With almost an acre of land and a 4-bedroom septic, there are endless possibilities for renovation and expansion. The existing house is a classic upside down with a great upper deck off the kitchen. The whitewashed cathedral wood ceiling in the upstairs living area feels reminiscent of the simple beach house. Plenty of rooms for your friends downstairs with a private bedroom and bath upstairs for you. Enjoy the house while planning your dream transformation, or rent so others can spend a week making memories.
This lot can have 5 bedrooms according to the Health Dept of Edgartown.","119 Herring Creek Road, Edgartown MA 02539",Katama,4,2,1895000,5,Edgartown,1400,0.86,Single Family Residence,1965,2011,2022-09-05T09:36:18.630Z,Pending,Stove,Deck,Furnished,crawl space,none,Electric,,Parking for many cars,Cesspool,Town,Carol McManus,508-221-1139,carol@cmcmanusrealtygroup.com,31185,C McManus Realty Group,508-221-1139,,,41.365062,-70.522333
151,39715,"7 Chapel Avenue, Edgartown MA 02539","LUXURIOUS, large home designed with summer living in mind. This home features two levels of open living space centered around a TWO STORY STONE FIREPLACE AND FOUR SCREENED IN PORCHES! The primary-en-suite is on the first floor with nice separation from the three private guest rooms which are sited over the three car garage. The property features a HEATED POOL surrounded by granite cobblestone. Professionally landscaped, A MUST SEE! The property is only 1.6 miles away from the chappy ferry and close proximity to the Community Center. A true gem!","7 Chapel Avenue, Edgartown MA 02539",Chappy,4,4,3600000,5,Edgartown,3491,1.39,Single Family Residence,2001,,2022-06-08T21:43:56.427Z,Active,Stove,"Deck, Garden, Patio, Porch, Screen Porch, Private Pool",Unfurnished,Fully finished basement offers a family room and full bath.,2,GFHA,,plenty of off street parking,Septic Tank,Well,Michele Casavant,413-250-9090,atty.mmc@gmail.com,33633,Vineyard Village Realty,413-250-9090,,michele@vineyardvillagerealty.com,41.377391,-70.484309
152,39761,"24 Winemack Street, Oak Bluffs MA 02557","New price and now partially furnished! Come see this beautifully renovated home located about a mile to downtown Oak Bluffs and less than a mile to Eastville Beach! The interior is pristine, bright, and cheerful with a wonderful attention to detail. There is a first floor primary bedroom and two bedrooms on the second floor that share a bathroom. Other features include air conditioning, a private back deck, outdoor shower, and storage shed. Some of the furnishings are available for sale separate from the purchase of the home. Don't miss out on this wonderful opportunity!","24 Winemack Street, Oak Bluffs MA 02557",East Chop,3,2.5,1345000,5,Oak Bluffs,1320,0.23,Single Family Residence,1986,2016,2022-06-21T13:29:51.420Z,Pending,Washer,"Deck, Public Beach",Partially Furnished,Crawl Space,,Heat Pump,,yes,Septic Tank,Town,Idalyn Macchia Gilstad,508-648-1821,idalyn@viewpointsmv.com,20940,Viewpoints,508-693-0222,508-693-5888,info@viewpointsmv.com,41.463824,-70.57475
153,40258,"137 Charles Neck Way, West Tisbury MA 02575","Contemporary Main House and Guesthouse sited on 1.6 acres centrally located near the south shore, Long Point and MV Airport. Proximity to bike trails and access to Lambert's Cove (Town) Beach. Abuts over 95 acres of conservation land owned by Nature Conservancy. Some recent updates include Mass Save energy improvements completed last year, Main house new garage entry door, Guesthouse with brand new wraparound deck and shower enclosure and garden shed with new stairs/ramp. Both properties have irrigation system, vinyl siding, utility sinks in basements and newer roofs. Interiors are spacious with open rooms and comfortable furnishings. The two homes provide flexibility for the homeowner allowing many options to accommodate extended guests or rent one or both for excellent rental income. Plenty of storage with two separate garages, full basements and updated garden shed. Additional bonus of both properties being sold turnkey, permitting the new owner the convenience of renting immediately. Passed Title V Septic inspection for five bedrooms. A great investment you will not want to miss!","137 Charles Neck Way, West Tisbury MA 02575",South Shore,5,4,1995000,5,West Tisbury,2610,1.6,Single Family Residence,1986,,2022-11-02T09:37:17.850Z,Active,Stove,"Public Beach, Association Beach, Deck, Garden, Porch, Patio",Furnished,Full basement in both Main House and Guesthouse,0,GFHA,,"Area for multiple cars, trucks and equipment",Septic Tank,Well,Skip Dostal,508-789-1747,skip@mvyre.com,21111,Martha's Vineyard R.E.,508-627-7890,508-627-4976,skip@mvyre.com,41.37697,-70.62621
154,40266,"15 Mill Street # 29, Edgartown MA 02539","Welcome to Unit 29, one of the premiere units at Edgartown Commons. Recently renovated, this second floor, corner unit has a modern feel. Three walls of windows fill the condo with light. Features include stainless steel appliances, granite countertops, modern fixtures, tile bath and more. Under new management, Edgartown Commons has experienced an increase in occupancy and income for condo owners.
Edgartown Commons - a seasonal, condo/hotel on Martha's Vineyard that offers a combination of private condo ownership and investment opportunity. Edgartown Commons is located steps from public transportation and just a short stroll to Edgartown Harbor, Fuller Street Beach, Lighthouse Beach, and the many shops, galleries, and restaurants in town. The complex currently operates from May - October as a condominium-hotel and offers comfortable accommodations. Amenities include in-room air conditioning, in-ground pool, playground, picnic, and BBQ area, as well as shared laundry and pool shower facilities and WiFi. On-site parking and bike racks. A yearly “Best of the Vineyard” winner, it is a perfect blend of investment and vacation getaway or seasonal pied-a-terre. Rental history and financials are available upon request. For more information about Edgartown Commons, visit https://edgartowncommons.com","15 Mill Street # 29, Edgartown MA 02539",Downtown,1,1,525000,5,Edgartown,529,0,Condominium,1978,2018,2022-11-05T08:15:27.190Z,Active,Stove,"Public Beach, Community Pool, Porch",Furnished,,0,Electric,,Yes,Twn,Town,Michele Moore,508-776-4733,sales@islandrealestatemv.com,21090,Island Real Estate,508-693-4800,508-693-7540,islandre@vineyard.net,41.392265,-70.515142
155,40274,"10 Briarwood Lane, West Tisbury MA 02575","Wonderful opportunity to own your very own slice of the Island with this custom built 3Br 2Ba home set on a private 1 acre lot in West Tisbury. Built in 1984 using select cut, old growth, Eastern White Pine from Vermont, this Timber Frame construction boasts an eco friendly design while showcasing an open and airy layout due to its multi level living spaces. The primary suite lies on the second floor with its own full bath, plenty of closet space and room for a reading nook, or office. The other two spacious bedrooms are located on the lower level and main floors. You will be pleased with the detail and thought put into each and every corner of this sweet home, from the upcycled, exposed brick, to the custom milled floor boards and terracotta tile throughout. Not to be missed is the sun filled, detached studio, exploding with possibilities. It is well insulated and already equipped with water and electricity- perfect for a home office, gym, dojo.... and so much more. The property itself consists of beautiful old growth plantings, from multi colored Azalais and Rhododendron to high bush blueberries to mention a few. So much charm comes along with this sweet, private property located on a non through road abutting one of West Tisbury's oldest ancient ways and winding walking trails. In addition to all of this you will of course also have access to Lambert's Cove one of the Islands most picturesque North Shore beaches. **NOTE: ELA does not include lower level living area. 
*Septic Inspection did not pass Title 5. Engineering plans are in the works :)","10 Briarwood Lane, West Tisbury MA 02575",Central,3,2,985000,5,West Tisbury,934,1,Single Family Residence,1984,,2022-11-08T10:49:38.377Z,Pending,Stove,"Garden, Patio",Unfurnished,Finished living area and 1 bedroom with additional storage/utility room and bulked access.,,Electric,,plenty,Septic Tank,Well,Emma Kiley Bryant,774-563-8043,emmabryant@todayrealestate.com,55931,Landmarks at TODAY Real Estate,508-568-8100,,,41.422331,-70.647469
156,40281,"45 Washington Avenue, Oak Bluffs MA 02557","This Oak Bluffs home offers tremendous value with 3 levels of living space. Well maintained inside and out, this home is attractively sited on .24 acres.  The first floor offers a sun-filled living room with a brick fireplace, a dining room opening to large back deck, and a spacious kitchen.  The second floor features a primary bedroom with en suite bath, 2 guest bedrooms and a shared full bath. For additional living space, the lower level has been finished and includes a full tile bath, kitchenette, and a living room. The back yard is partially fenced in and provides ample space for outdoor living.  Located close to the bike path, Farm Neck Golf Club, and downtown Oak Bluffs. Being sold fully furnished, look no further, this home has it all!","45 Washington Avenue, Oak Bluffs MA 02557",Central,3,3.5,1150000,5,Oak Bluffs,1568,0.2336,Single Family Residence,1998,2009,2022-11-11T14:10:55.453Z,Active Under Contract,Washer,"Deck, Porch, Public Beach",Furnished,Just over 650 sq. ft. of finished living space.  Walk-out lower level with full bath and kitchenette.  Lower level also includes a laundry area.,1,GFHW,,2 parking areas,Septic Tank,Town,Alyssa Halisky,508-525-2584,alyssa@wallacemv.com,20969,Wallace & Co. Sotheby's,508-627-3313,508-627-9777,info@wallacemv.com,41.443314,-70.577597
157,40313,"53 Harthaven Road, Oak Bluffs MA 02557","Become part of the Harthaven community, a wonderful enclave on the outskirts of Oak Bluffs on the way to Edgartown with beauty, privacy and history.  This 1.89-acre parcel abutting conservation land,  
is ready to build. The gently sloping, wooded lot can support up to an 8-bedroom home. Owner has 6BR septic and Con. Com. approvals in place.  Luxury 6945 Square feet house design with 2 car garage and walk out basement.  Accepting design and approvals will significantly shorten building process.  Pool is possible but requires additional approval.  
Harthaven Association include a mile of Nantucket Sound beach with parking areas, access to farm pond, a small boat harbor, and tennis/pickleball court.  Lot proximity affords a wonderful walk to Farm Neck golf course along Trade Winds field trail.  Close to bike path, walking trails, and more.","53 Harthaven Road, Oak Bluffs MA 02557",State Beach,0,0,1595000,5,Oak Bluffs,,1.89,Unimproved Land,,,2022-11-26T11:07:00.293Z,Active,,,,,,,,,Septic Tank,Town,Rebecca V Conroy,508-221-0566,conroy@conroymv.com,21042,"Conroy & Company R.E., Inc.",508-645-3533,508-645-2485,conroymv@aol.com,41.444566,-70.566575
158,40328,"34 Double Ox Road, Oak Bluffs MA 02557","Lagoon Ridge ""Oak Bluffs Newest Neighborhood ""~ You can’t beat this location and setting! Perched 95 feet above the Lagoon with Colorful BIG Sky Sunsets and Salty Sea Breezes in the air.  LOT 14  is one of the larger building sites in Cluster C (which is comprised of 13 lots and 9 are currently under contract).  Included in the Land price are Building Plans for a 3 BR 3.5 Bath, 3 Car Garage approximately 3000 sqft and a SWIMMING POOL (see attachments). The buyer is responsible to secure their builder and building permit. All utilities are at the curb including water, electric and private Amphridome wastewater system. Don't Wait this is a terrific opportunity to build your ISLAND home in this PRIME Peacefully Located Popular location abutting acres of conservation land with many bike and hiking trails. Please Note Do not drive up to Lagoon Ridge without an appointment there is heavy equipment and construction activity. Call  Broker for more details.","34 Double Ox Road, Oak Bluffs MA 02557",Lagoon/Harbor,0,0,799000,5,Oak Bluffs,,0.3784,Unimproved Land,,,2022-12-02T10:25:59.723Z,Pending,,,,,,,,,Twn,Town,Marilyn Moses Cell 617-462-0381 ANYTIME !,617-462-0381,marilynmoses@oceanparkmv.com,20991,Ocean Park Realty Inc,508-693-4210,508-693-8992,info@leddenproperties.com,41.434611,-70.588873
159,39836,"759 State Road, Aquinnah MA 02535","A unique opportunity to purchase a secluded 7.8 acre parcel just became available. Pastoral acreage that includes large mature oak trees, rolling hills, a distant water view of Woods Hole, along with an ancient stone wall that defines the back perimeter.
Property is ideally suited for a Family Compound or as a Compact Siting division that allows three dwellings, under Aquinnah Zoning Bylaws.
One well is already installed and a septic system has been approved for a capacity of 14 bedrooms, with an additional area for expansion. Other state and local approvals are also in hand","759 State Road, Aquinnah MA 02535",South,0,0,1695000,5,Aquinnah,,7.8,Unimproved Land,,,2022-07-05T12:34:32.457Z,Pending,,,,,,,,,Septic Tank,Well,Natalie Conroy,508-627-1638,conroy@conroymv.com,21047,"Conroy & Company R.E., Inc.",508-645-3533,508-645-2485,conroymv@aol.com,41.341167,-70.803666
160,39886,"21 Island Inn Road # 20D, Oak Bluffs MA 02557","PLUG AND PLAY!!  Condo living - no lawn mowing or other home maintenance tasks to worry about! Enjoy your time at the Island Inn Country Club with ease. Walk to the beach to relax, enjoy a game of tennis and swim in the large, heated pool. Cook in your updated kitchen with granite countertops or grab a delicious meal steps away at Noman's Restaurant. This unit offers a full kitchen, bathroom and  sleeping area. Use your space as desired and/or rent it when you are away. Vacasa rental management team is onsite and in place to handle everything for you (housekeeping, bookings, repairs, etc) to provide a stress-free experience. The Island Inn is seasonal and welcomes guests from April - October.","21 Island Inn Road # 20D, Oak Bluffs MA 02557",State Beach,1,1,239000,5,Oak Bluffs,325,0,Condominium,1979,,2022-07-17T01:04:35.727Z,Active,Stove,"Private Beach, Cov, Deck, Community Pool, Tennis Court",Furnished,none,none,Electric,,ample,Septic Tank,Town,Jennifer B. DaSilva,973.568.7093,jennifer.dasilva@compass.com,46804,Compass | Point B,508-627-4567,508-627-4567,wendy.harman@compass.com,41.44047,-70.557837
161,40418,"10 Codman Spring Road, Edgartown MA 02539","COASTAL-STYLE CONTEMPORARY. Set on 2.4-acres and framed by beautifully landscaped grounds, this attractive coastal-style contemporary has been tastefully renovated and is a perfect island retreat for year-round and summer living. The open-designed Great Room features vaulted ceilings, gorgeous hardwood floors and three walls of glass windows and French doors that open onto a three-season porch and an expansive wraparound mahogany deck,  perfect for indoor-outdoor living and entertaining. The living area is anchored by an attractive gas fireplace and the beautiful cook's kitchen, which features stainless appliances, stone countertops, wine cooler/beverage center and a center prep island/breakfast bar with counter seating. Recent renovations and upgrades include a new kitchen and new bathrooms, all new carpet, newly refinished hardwood floors, freshly painted interior, and exterior, a fully finished lower level.  Split AC/Heat units in every room and basement. There is also central FHW heating. Recently installed Anderson windows & insulation on the porch make it a 3 seasonal area. Recessed lighting in all 1st-floor bedrooms and bathrooms. This attractive property can be enjoyed as-is or there is expansion potential for up to seven (7) bedrooms --  including a Guest House or Carriage House   -- and there is plenty of room to add an in-ground pool, hot tub, tennis court, extensive landscaping has been added as well as a refreshed stone drive. Ideally located off the Edgartown-West Tisbury Road, the property would allow signage for an in-home business and there is convenient access to the bicycle path, Morning Glory Farm, Edgartown Village, and Katama/South Beach by way of Meetinghouse Road. There is also a solid rental history in place. Furnishings are included except for some personal items paintings etc.","10 Codman Spring Road, Edgartown MA 02539",Central,4,3.5,2399000,5,Edgartown,2101,2.4,Single Family Residence,1980,2018,,Pending,Stove,"Deck, Screen Porch, Public Beach",Partially Furnished,There is a full finished basement that features a Family/TV/Game room,Gas Fireplace,GFHW,,Ample Off-Street Parking,Twn,Town,Joe Barkett,508-627-2356,joe.barkett@compass.com,23971,Compass | Point B,508-627-4567,508-627-4567,wendy.harman@compass.com,41.387298,-70.553661
162,40429,"5 Bold Meadow Circle, Edgartown MA 02539","Bold Meadow - Tucked away on a quiet cul-de-sac within the Bold Meadow community of fine homes, this contemporary four bedroom colonial sits upon .81 acres abutting the State Forrest with access to walking paths, bike paths to Edgartown village, Katama/South Beach and Morning Glory Farm.  There is a first floor primary suite, a second floor bedroom en suite, with two additional bedrooms sharing a common bath. Recent upgrades include a remodeled kitchen, rear deck, and the addition of a light filled, spacious family room with a 'bonus room' above.  The professionally landscaped yard is cleared and private.  A/C, stainless appliances, hardwood floors, gas and wood burning fireplaces, a full unfinished basement, large garden shed and above ground Intec pool complete this offering.","5 Bold Meadow Circle, Edgartown MA 02539",South Shore,4,3.5,2600000,5,Edgartown,3252,0.81,Single Family Residence,1995,2019,2023-01-18T15:20:11.943Z,Active Under Contract,,"Public Beach, Tennis Court, Cov, Deck, Porch, Private Pool",Unfurnished,Full,1 Gas,GFHW,,Off-street,Septic Tank,Town,Sean Federowicz,703-628-3735,sean@todayrealestate.com,20932,Landmarks at TODAY Real Estate,508-568-8100,,,41.392588,-70.569231
163,40424,"119 West Spring Street, Vineyard Haven MA 02568","Bring your vision and renovate this home to your needs and liking. Constructed in 1930 as a single-level three-bedroom dwelling, it underwent reconfiguration and was most recently home to a preschool. The structure is nicely set back from the road and is centrally sited on the unusually large parcel of land which provides lots of room to expand. This is a great location, close to all Vineyard Haven has to offer with Main Street and the harbor less than a mile away. Offered in ''as is'' condition.","119 West Spring Street, Vineyard Haven MA 02568",Central,1,1,825000,5,Vineyard Haven,1314,0.78,Single Family Residence,1930,,2023-01-17T13:49:15.873Z,Pending,,,Unfurnished,Full unfinished and crawl space.,,OFHW,,Plenty,Septic Tank,Town,Courtney Marek,508-962-1808,Marek@sandpiperrealty.com,20854,Sandpiper Realty,508-627-3737,508-627-7014,info@sandpiperrealty.com,41.452159,-70.616358
164,40456,"171 Otis Bassett Road, West Tisbury MA 02575","Custom built two story Colonial   located in central West Tisbury.  This expansive home built by an island craftsman includes  Black Locust trim, mix of Wide Pine, White Oak, Pink Elm and Brazilian Cherry solid hardwood floors and a floor to ceiling stone fireplace. Kitchen with center island,  as well as a  private dining room, two living areas and an office. There are five bedrooms located on the second floor as well as 2 car attached garage and full basement. The extensive yard is gated and completely fenced giving the the property a sense of complete privacy. Close to schools, shopping and the State Forest for biking and hiking.","171 Otis Bassett Road, West Tisbury MA 02575",,5,2.5,1795000,5,West Tisbury,3026,1.73,Single Family Residence,1999,,2023-01-26T12:29:06.080Z,Pending,Stove,Public Beach,Unfurnished,full unfinished,1,OFHW,,Ample,Septic Tank,Well,Rebecca V Conroy,508-221-0566,conroy@conroymv.com,21042,"Conroy & Company R.E., Inc.",508-645-3533,508-645-2485,conroymv@aol.com,41.411686,-70.63648
165,40452,"276 South Road, Chilmark MA 02535",Come put your finishing touches on this great 4 Bedroom cape!  Located on the very popular south side of South Road in Chilmark.  Enjoy your morning coffee gazing over stone walls and a quiet pasture.  Or relax in the delightful four season sun room. Walking distance to a private pond where you can take your boat across to the favorable South Shore beach.  A must see!,"276 South Road, Chilmark MA 02535",South,4,2,2400000,5,Chilmark,2034,1,Single Family Residence,1981,2007,2023-01-25T12:53:54.787Z,Active,,Public Beach,Unfurnished,,1,OFHW,,y,Septic Tank,Well,Julianna Flanders,,julie@flandersrealestate.net,20847,Flanders Real Estate,508-645-2632,508-645-3346,flanders@flandersrealestate.net,41.350257,-70.703023
166,40480,"437 State Road, Aquinnah MA 02535","Perched on a hill overlooking Menemsha Pond, this single story cottage is the perfect escape. The living and dining area is bright and sunny, facing the pond for dynamic water views and boasting high ceilings and a wide brick fireplace. A cozy, rustic kitchen sits adjacent to the living space, and a short hallway leads to three bedrooms. The grassy yard is spacious and low maintenance, and the deck offers a perfect place to lounge and enjoy outdoor dining with an amazing view.","437 State Road, Aquinnah MA 02535",North,3,2,3250000,5,Aquinnah,1568,3.8,Single Family Residence,1955,,2023-01-31T22:00:00.920Z,Active,Stove,"Deck, Water Views, Public Beach",Unfurnished,,Yes,OFHA,,Yes,Septic Tank,Well,Bill Rossi,508-367-2918,bill.rossi@compass.com,20971,Compass | MV Team,508-627-0599,,,41.331857,-70.79078
167,40482,"80 Pond Road, West Tisbury MA 02575","Beautiful custom home on a 1.4-acre partially wooded lot with professionally landscaped yard and gardens in the Deep Bottom Pond neighborhood. This picturesque home features three bedrooms with the possibility of a fourth bedroom over the 2 car garage. The house is defined by a large open living, dining, and kitchen space with a loft-style office. It is ideal for indoor/outdoor living accentuated by multiple entrances and egress. The front of the house has a Gazebo style wrap-around porch and the deck at the rear of the house is ideal for entertaining or lounging and enjoying West Tisbury wildlife. The first-floor primary bedroom is just right for many buyers, with a spacious private bathroom, and walk-in closet. Quality is everywhere! The living room has soaring ceilings and is filled with light while the gorgeous kitchen offers granite counters and quality appliances.  There are two laundry areas, one conveniently located in the primary bathroom, and the other in the partially finished basement. A 5-bedroom septic provides the ability to expand. There is a newly installed Jacuzzi perfectly located right outside the primary bedroom. In addition to the Jacuzzi, the property is loaded with premium upgrades including, a whole home vacuum system, irrigation system, heated garage, new backup generator, alarm system, and an invisible dog fence. The Deep Bottom Pond neighborhood offers beautiful walking trails for all owners around the central 32 acres of pasture as well as access to Tisbury Great Pond for kayaks, paddle boards, and more. For just the right combination of views, house quality, and location, look no further than this exclusive offering.","80 Pond Road, West Tisbury MA 02575",South Shore,3,2.5,2200000,5,West Tisbury,2124,1.39,Single Family Residence,1999,,2023-02-01T13:29:07.587Z,Active Under Contract,Washer,"Tennis Court, Cov, Deck, Garden, Hot Tub, Porch",Unfurnished,Partially finished basement with cedar walled storage closet with a dehumidifier. It is currently being used as a weight room/gym,1,GFHA,,Ample parking plus a 2 Car Garage,Septic Tank,Well,Grant Rudolph,630-212-0453,grant@viewpointsmv.com,55400,Viewpoints,508-693-0222,508-693-5888,info@viewpointsmv.com,41.38,-70.63722
168,40500,"25 Menahan Street, Oak Bluffs MA 02557","Catch this Opportunity Quickly~ OAK BLUFFS CAPE STYLE HOME with 2 bedrooms and 2 bathrooms. Terrific location minutes to Oak Bluffs Harbor, East Chop Lighthouse, Circuit Avenue, Public Beaches and Ferry Ports! The interior layout is well proportioned with a bedroom and bath on each floor. Features include wood flooring throughout the first floor and the second floor is cozy with carpet and an attractive knotty pine wood ceiling. The full basement is spotless with lots of storage space and potential for finishing off. PASSED TITLE 5 INSPECTION REPORT ATTACHED in documents.","25 Menahan Street, Oak Bluffs MA 02557",Downtown,2,2,825000,5,Oak Bluffs,941,0.1147,Single Family Residence,1999,,2023-02-08T10:50:23.207Z,Pending,Stove,Public Beach,Unfurnished,Yes full alot of space,None,GFHA,,Yes driveway,Septic Tank,Town,Marilyn Moses Cell 617-462-0381 ANYTIME !,617-462-0381,marilynmoses@oceanparkmv.com,20991,Ocean Park Realty Inc,508-693-4210,508-693-8992,info@leddenproperties.com,41.4602,-70.57286
